,Symbol,Name,Industry,IndustryCode
2322,ACTG,Acacia Research Corp,전문 및 상업 서비스,522030
2323,KINZU,Kins Technology Group Inc.,기타 금융업,556010
2324,ADERU,26 Capital Acquisition Corp,기타 금융업,556010
2325,WVE,WAVE Life Sciences Ltd,생명과학 및 메디컬 리서치,562020
2326,DCRB,Decarbonization Plus Acquisition Corp Class A,기타 금융업,556010
2327,VELO,Velocity Acquisition Corp Class A,기타 금융업,556010
2328,FTCVU,Fintech Acquisition Corp V,기타 금융업,556010
2329,STKS,One Group Hospitality Inc,호텔 및 엔터테인먼트,533010
2330,ALCO,Alico Inc,식품 및 담배,541020
2331,PROF,Profound Medical Corp,헬스케어 장비 및 용품,561010
2332,PTIC,PropTech Investment II Corp Class A,기타 금융업,556010
2333,LDHA,LDH Growth Corp I Class A,기타 금융업,556010
2334,KIRK,Kirkland's Inc,전문품 상점,534030
2335,FLL,Full House Resorts Inc,호텔 및 엔터테인먼트,533010
2336,ARBG,Aequi Acquisition Corp Class A,기타 금융업,556010
2337,BLTS,Bright Lights Acquisition Corp Class A,기타 금융업,556010
2338,CVCY,Central Valley Community Bancorp,은행,551010
2339,GNAC,Group Nine Acquisition Corp Class A,기타 금융업,556010
2340,MCBC,Macatawa Bank Corp,은행,551010
2341,DGNS,Dragoneer Growth Opportunities Corp II Class A,기타 금융업,556010
2342,SHAC,SCP & Healthcare Acquisition Co Class A,기타 금융업,556010
2343,HCCCU,Healthcare Capital Corp,기타 금융업,556010
2344,NOAC,Natural Order Acquisition Corp,기타 금융업,556010
2345,VII,7GC & Holdings Co Inc Class A,기타 금융업,556010
2346,BIOT,Biotech Acquisition Co Class A,기타 금융업,556010
2347,TMKRU,Tastemaker Acquisition Corp,기타 금융업,556010
2348,WRAP,Wrap Technologies Inc,커뮤니케이션 및 네트워킹,571020
2349,ZWRK,Z-Work Acquisition Corp Class A,기타 금융업,556010
2350,LHAA,Lerer Hippeau Acquisition Corp Class A,기타 금융업,556010
2351,PAQC,Provident Acquisition Corp Class A,기타 금융업,556010
2352,ITQ,Itiquira Acquisition Corp Class A,기타 금융업,556010
2353,SWETU,Athlon Acquisition Corp,기타 금융업,556010
2354,ASPC,Alpha Capital Acquisition Co Class A,기타 금융업,556010
2355,VLAT,Valor Latitude Acquisition Corp Class A,기타 금융업,556010
2356,NVSAU,New Vista Acquisition Corp,기타 금융업,556010
2357,PFHD,Professional Holding Corp Class A,은행,551010
2358,KAIRU,Kairos Acquisition Corp,기타 금융업,556010
2359,MRLN,Marlin Business Services Corp,은행,551010
2360,EACPU,Edify Acquisition Corp,기타 금융업,556010
2361,POWRU,Powered Brands,기타 금융업,556010
2362,HLAHU,Hamilton Lane Alliance Holdings I Inc,기타 금융업,556010
2363,ATVCU,Tribe Capital Growth Corp I,기타 금융업,556010
2364,JUGGU,Jaws Juggernaut Acquisition Corp,기타 금융업,556010
2365,SLCT,Select Bancorp Inc,은행,551010
2366,GTPAU,Gores Technology Partners Inc,기타 금융업,556010
2367,DAKT,Daktronics Inc,전자 장비 및 부품,571040
2368,VOXX,VOXX International Corp Class A,"컴퓨터, 전화 및 가전제품",571060
2369,FREQ,Frequency Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2370,AMTX,Aemetis Inc,재생에너지,502010
2371,CBAY,Cymabay Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2372,ACTDU,ArcLight Clean Transition Corp II,기타 금융업,556010
2373,NWPX,Northwest Pipe Co,메탈&마이닝,512010
2374,CTXR,Citius Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2375,EIGR,Eiger BioPharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2376,MDVL,MedAvail Holdings Inc,"건설장비 및 대형차, 기차, 배",521020
2377,VMD,Viemed Healthcare Inc,헬스케어 업체 및 서비스,561020
2378,BATRA,Liberty Media Corp Series A,미디어 및 출판,533020
2379,NCMI,National Cinemedia Inc,미디어 및 출판,533020
2380,FSRXU,Finserv Acquisition Corp II,기타 금융업,556010
2381,INSE,Inspired Entertainment Inc,소프트웨어 및 IT서비스,572010
2382,DNAC,Social Capital Suvretta Holdings Corp III Class A,기타 금융업,556010
2383,DNAD,Social Capital Suvretta Holdings Corp IV Class A,기타 금융업,556010
2384,NMTR,9 Meters Biopharma Inc,생명과학 및 메디컬 리서치,562020
2385,ONDS,Ondas Holdings Inc,소프트웨어 및 IT서비스,572010
2386,DNAB,Social Capital Suvretta Holdings Corp II Class A,기타 금융업,556010
2387,DNAA,Social Capital Suvretta Holdings Corp I Class A,기타 금융업,556010
2388,LVRAU,Levere Holdings Corp,기타 금융업,556010
2389,HQI,Hirequest Inc,전문 및 상업 서비스,522030
2390,AFAQ,AF Acquisition Corp Class A,기타 금융업,556010
2391,FITBO,Fifth Third Bancorp ADR,은행,551010
2392,NBEV,Newage Inc,음료,541010
2393,HFFG,Hf Foods Group Inc,식품 및 약품소매,543010
2394,FRSG,First Reserve Sustainable Growth Corp Class A,기타 금융업,556010
2395,JNCE,Jounce Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2396,PVAC,Penn Virginia Corp,오일 및 가스,501020
2397,PFMT,Performant Financial Corp,전문 및 상업 서비스,522030
2398,TLIS,Talis Biomedical Corp,생명과학 및 메디컬 리서치,562020
2399,SVOKU,Seven Oaks Acquisition Corp,기타 금융업,556010
2400,KRNLU,Kernel Group Holdings Inc,기타 금융업,556010
2401,SKYA,Skydeck Acquisition Corp Class A,기타 금융업,556010
2402,NBN,Northeast Bank,은행,551010
2403,ENOB,Enochian Biosciences Inc,생명과학 및 메디컬 리서치,562020
2404,SURF,Surface Oncology Inc,생명과학 및 메디컬 리서치,562020
2405,GLHA,Glass Houses Acquisition Corp Class A,기타 금융업,556010
2406,YELL,Yellow Corp,화물 및 물류 서비스,524050
2407,BEEM,Beam Global,재생에너지,502010
2408,GCBC,Greene County Bancorp Inc,은행,551010
2409,IPHA,Innate Pharma SA ADR,생명과학 및 메디컬 리서치,562020
2410,FVCB,FVCBankcorp Inc,은행,551010
2411,CHMA,Chiasma Inc,제약,562010
2412,NATH,Nathan's Famous Inc,호텔 및 엔터테인먼트,533010
2413,FSSIU,Fortistar Sustainable Solutions Corp,기타 금융업,556010
2414,FMBIP,First Midwest Bancorp Inc ADR,은행,551010
2415,ITI,Iteris Inc,커뮤니케이션 및 네트워킹,571020
2416,HCAQ,HealthCor Catalio Acquisition Corp Class A,기타 금융업,556010
2417,ALYA,Alithya Group Inc Class A,소프트웨어 및 IT서비스,572010
2418,BDSX,Biodesix Inc,헬스케어 업체 및 서비스,561020
2419,WLFC,Willis Lease Finance Corp,전문 및 상업 서비스,522030
2420,NXTC,NextCure Inc,제약,562010
2421,AURCU,Aurora Acquisition Corp,기타 금융업,556010
2422,GSAQU,Global Synergy Acquisition Corp,기타 금융업,556010
2423,ABUS,Arbutus Biopharma Corp,제약,562010
2424,FDBC,Fidelity D&D Bancorp Inc,은행,551010
2425,STWOU,ACON S2 Acquisition Corp,기타 금융업,556010
2426,FRBA,FIRST BANK (Hamilton),은행,551010
2427,CFFVU,CF Acquisition Corp V,기타 금융업,556010
2428,INFI,Infinity Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2429,KXIN,Kaixin Auto Holdings,전문품 상점,534030
2430,LFMD,LifeMD Inc,다양한 소매업,534020
2431,VPCBU,VPC Impact Acquisition Holdings II,기타 금융업,556010
2432,ORRF,Orrstown Financial Services Inc,은행,551010
2433,CERC,Cerecor Inc,생명과학 및 메디컬 리서치,562020
2434,BCBP,BCB Bancorp Inc,은행,551010
2435,SNCR,Synchronoss Technologies Inc,소프트웨어 및 IT서비스,572010
2436,IIIIU,Insu Acquisition Corp III,기타 금융업,556010
2437,PFSW,PFSweb Inc,소프트웨어 및 IT서비스,572010
2438,CFFEU,CF Acquisition Corp VIII,기타 금융업,556010
2439,FRW,PWP Forward Acquisition Corp I Class A,기타 금융업,556010
2440,VIH,VPC Impact Acquisition Holdings Class A,기타 금융업,556010
2441,ISLE,Isleworth Healthcare Acquisition Corp,기타 금융업,556010
2442,TAST,Carrols Restaurant Group Inc,호텔 및 엔터테인먼트,533010
2443,BPYPO,Brookfield Property Partners LP Unit Class A,부동산 운영 관리,601010
2444,FSII,FS Development II Corp Class A,기타 금융업,556010
2445,CRSAU,Crescent Acquisition Corp Unit,기타 금융업,556010
2446,TEKKU,Tekkorp Digital Acquisition Corp,기타 금융업,556010
2447,SLGL,Sol Gel Technologies Ltd,생명과학 및 메디컬 리서치,562020
2448,MONCU,Monument Circle Acquisition Corp,기타 금융업,556010
2449,OVID,Ovid Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2450,LFTR,Lefteris Acquisition Corp Class A,기타 금융업,556010
2451,DBDRU,Roman DBDR Tech Acquisition Corp,기타 금융업,556010
2452,BPYUP,Brookfield Property REIT Inc PRF,주택 및 상업용 리츠,601020
2453,DLCA,Deep Lake Capital Acquisition Corp Class A,기타 금융업,556010
2454,RCLFU,Rosecliff Acquisition Corp I,기타 금융업,556010
2455,GHAC,Gaming & Hospitality Acquisition Corp Class A,기타 금융업,556010
2456,TDACU,Trident Acquisitions Corp Unit,기타 금융업,556010
2457,ENVI,Environmental Impact Acquisition Corp Class A,기타 금융업,556010
2458,CNTG,Centogene NV,생명과학 및 메디컬 리서치,562020
2459,PRTK,Paratek Pharmaceuticals Inc,제약,562010
2460,TMTS,Spartacus Acquisition Corp Class A,기타 금융업,556010
2461,MTACU,MedTech Acquisition Corp,기타 금융업,556010
2462,SCAQU,Stratim Cloud Acquisition Corp,기타 금융업,556010
2463,GGMCU,Glenfarne Merger Corp,기타 금융업,556010
2464,NRIM,Northrim BanCorp Inc,은행,551010
2465,DISAU,Disruptive Acquisition Corporation I,기타 금융업,556010
2466,DALS,DA32 Life Science Tech Acquisition Corp Class A,기타 금융업,556010
2467,SUNS,SLR Senior Investment Corp,다양한 금융서비스,555010
2468,XNET,Xunlei Ltd ADR,소프트웨어 및 IT서비스,572010
2469,GAMCU,Golden Arrow Merger Corp,기타 금융업,556010
2470,KMDA,Kamada Ltd,제약,562010
2471,DRAYU,Macondray Capital Acquisition Corp I,기타 금융업,556010
2472,APTMU,Alpha Partners Technology Merger Corp,기타 금융업,556010
2473,PFBI,Premier Financial Bancorp Inc,은행,551010
2474,STRS,Stratus Properties Inc,부동산 운영 관리,601010
2475,CECE,CECO Environmental Corp,전문 및 상업 서비스,522030
2476,ACHL,Achilles Therapeutics PLC ADR,생명과학 및 메디컬 리서치,562020
2477,ORIA,Orion Biotech Opportunities Corp Class A,기타 금융업,556010
2478,THMAU,Thimble Point Acquisition Corp,기타 금융업,556010
2479,SBT,Sterling Bancorp Inc,은행,551010
2480,CRZN,Corazon Capital V838 Monoceros Corp Class A,기타 금융업,556010
2481,FMAO,Farmers & Merchants Bancorp Inc,은행,551010
2482,RCHG,Recharge Acquisition Corp Class A,기타 금융업,556010
2483,BPYPN,Brookfield Property Partners LP PRF,부동산 운영 관리,601010
2484,SLMBP,SLM Corp PRF,은행,551010
2485,AGNCM,AGNC Investment Corp ADR,주택 및 상업용 리츠,601020
2486,CLVR,Clever Leaves Holdings Inc,식품 및 담배,541020
2487,QUBT,Quantum Computing Inc,소프트웨어 및 IT서비스,572010
2488,TBNK,Territorial Bancorp Inc,은행,551010
2489,CFACU,CF Finance Acquisition III Corp,기타 금융업,556010
2490,ACNB,ACNB Corp,은행,551010
2491,PCOM,Points International Ltd,소프트웨어 및 IT서비스,572010
2492,SRSA,Sarissa Capital Acquisition Corp Class A,기타 금융업,556010
2493,MBIO,Mustang Bio Inc,생명과학 및 메디컬 리서치,562020
2494,PWFL,PowerFleet Inc,소프트웨어 및 IT서비스,572010
2495,YJ,Yunji Inc ADR,소프트웨어 및 IT서비스,572010
2496,CMLS,Cumulus Media Inc Class A,미디어 및 출판,533020
2497,UROY,Uranium Royalty Corp,우라늄,503010
2498,SVSVU,Spring Valley Acquisition Corp,기타 금융업,556010
2499,FUND,Sprott Focus Trust Inc,다양한 금융서비스,555010
2500,TCAC,Tuatara Capital Acquisition Corp Class A,기타 금융업,556010
2501,UEPS,Net 1 UEPS Technologies Inc,전문 및 상업 서비스,522030
2502,NRACU,Noble Rock Acquisition Corp,기타 금융업,556010
2503,TSBK,Timberland Bancorp Inc,은행,551010
2504,ITHXU,ITHAX Acquisition Corp,기타 금융업,556010
2505,TBSA,TB SA Acquisition Corp Class A,기타 금융업,556010
2506,PFTAU,Portage Fintech Acquisition Corp,기타 금융업,556010
2507,LIZI,Lizhi Inc ADR,소프트웨어 및 IT서비스,572010
2508,EYPT,EyePoint Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2509,PUCKU,Goal Acquisitions Corp,기타 금융업,556010
2510,FULC,Fulcrum Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2511,VOSOU,Virtuoso Acquisition Corp,기타 금융업,556010
2512,HROW,Harrow Health Inc,제약,562010
2513,ZNTEU,Zanite Acquisition Corp,기타 금융업,556010
2514,NOACU,Natural Order Acquisition Corp,기타 금융업,556010
2515,GTBP,GT Biopharma Inc,제약,562010
2516,ACEVU,ACE Convergence Acquisition Corp,기타 금융업,556010
2517,KLDO,Kaleido Biosciences Inc,생명과학 및 메디컬 리서치,562020
2518,PKBK,Parke Bancorp Inc,은행,551010
2519,GAMB,Gambling.com Group Ltd,호텔 및 엔터테인먼트,533010
2520,ATNF,180 Life Sciences Corp,생명과학 및 메디컬 리서치,562020
2521,APTO,Aptose Biosciences Inc,생명과학 및 메디컬 리서치,562020
2522,TNXP,Tonix Pharmaceuticals Holding Corp,생명과학 및 메디컬 리서치,562020
2523,SAMG,Silvercrest Asset Management Group Inc Class A,투자은행 및 서비스,551020
2524,VWTR,Vidler Water Resources Inc,수도 유틸리티,591030
2525,UNTY,Unity Bancorp Inc,은행,551010
2526,TCRX,TScan Therapeutics Inc,생명과학 및 메디컬 리서치,562020
2527,ISTR,Investar Holding Corp,은행,551010
2528,AKICU,Sports Ventures Acquisition Corp,기타 금융업,556010
2529,FRONU,Frontier Acquisition Corp,기타 금융업,556010
2530,DFPHU,DFP Healthcare Acquisitions Corp Unit,기타 금융업,556010
2531,PANA,Panacea Acquisition II Corp Class A,기타 금융업,556010
2532,BLTSU,Bright Lights Acquisition Corp,기타 금융업,556010
2533,KZR,Kezar Life Sciences Inc,생명과학 및 메디컬 리서치,562020
2534,ACET,Adicet Bio Inc,생명과학 및 메디컬 리서치,562020
2535,IMUX,Immunic Inc,생명과학 및 메디컬 리서치,562020
2536,IMMR,Immersion Corp,소프트웨어 및 IT서비스,572010
2537,FLXS,Flexsteel Industries Inc,가정용품,532040
2538,FBIZ,First Business Financial Services Inc,은행,551010
2539,HOOK,HOOKIPA Pharma Inc,제약,562010
2540,OXSQ,Oxford Square Capital Corp,다양한 금융서비스,555010
2541,ADVM,Adverum Biotechnologies Inc,생명과학 및 메디컬 리서치,562020
2542,NEXI,Neximmune Inc,생명과학 및 메디컬 리서치,562020
2543,VELOU,Velocity Acquisition Corp,기타 금융업,556010
2544,SUNW,Sunworks Inc,재생에너지,502010
2545,VIIAU,7GC & Holdings Co Inc,기타 금융업,556010
2546,SHACU,SCP & Healthcare Acquisition Co,기타 금융업,556010
2547,ASPCU,Alpha Capital Acquisition Co,기타 금융업,556010
2548,IDBA,Idex Biometrics ASA ADR,전자 장비 및 부품,571040
2549,GAIA,Gaia Inc Class A,미디어 및 출판,533020
2550,KALA,Kala Pharmaceuticals Inc,제약,562010
2551,ESXB,Community Bankers Trust Corp,은행,551010
2552,BWFG,Bankwell Financial Group Inc,은행,551010
2553,FTAAU,FTAC Athena Acquisition Corp,기타 금융업,556010
2554,AEACU,Authentic Equity Acquisition Corp,기타 금융업,556010
2555,BIOTU,Biotech Acquisition Co,기타 금융업,556010
2556,ITQRU,Itiquira Acquisition Corp,기타 금융업,556010
2557,COGT,Cogent Biosciences Inc,생명과학 및 메디컬 리서치,562020
2558,GWGH,GWG Holdings Inc,보험,553010
2559,GNACU,Group Nine Acquisition Corp,기타 금융업,556010
2560,FRWAU,PWP Forward Acquisition Corp I,기타 금융업,556010
2561,MRCC,Monroe Capital Corp,다양한 금융서비스,555010
2562,FTPAU,FTAC Parnassus Acquisition Corp,기타 금융업,556010
2563,APEN,Apollo Endosurgery Inc,헬스케어 장비 및 용품,561010
2564,ARBGU,Aequi Acquisition Corp,기타 금융업,556010
2565,PTICU,PropTech Investment II Corp,기타 금융업,556010
2566,DRIO,DarioHealth Corp,헬스케어 장비 및 용품,561010
2567,SNSE,Sensei Biotherapeutics Inc,생명과학 및 메디컬 리서치,562020
2568,PAQCU,Provident Acquisition Corp,기타 금융업,556010
2569,ZWRKU,Z-Work Acquisition Corp,기타 금융업,556010
2570,LDHAU,LDH Growth Corp I,기타 금융업,556010
2571,VINC,Vincerx Pharma Inc,기타 금융업,556010
2572,LVOXU,LiveVox Holdings Inc,기타 금융업,556010
2573,BLU,BELLUS Health Inc,생명과학 및 메디컬 리서치,562020
2574,CRMD,CorMedix Inc,제약,562010
2575,KAIIU,Kismet Acquisition Two Corp,기타 금융업,556010
2576,VLATU,Valor Latitude Acquisition Corp,기타 금융업,556010
2577,GWIIU,Good Works II Acquisition Corp,기타 금융업,556010
2578,NH,NantHealth Inc,헬스케어 장비 및 용품,561010
2579,FRSX,Foresight Autonomous Holdings Ltd ADR,소프트웨어 및 IT서비스,572010
2580,OEG,Orbital Energy Group Inc,건설 및 엔지니어링,522010
2581,FTVIU,Fintech Acquisition Corp VI,기타 금융업,556010
2582,PDLB,PDL Community Bancorp,은행,551010
2583,ADMS,Adamas Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2584,BOCH,Bank of Commerce Holdings,은행,551010
2585,NKSH,National Bankshares Inc,은행,551010
2586,HCIIU,Hudson Executive Investment Corp II,기타 금융업,556010
2587,HURC,Hurco Companies Inc,"건설장비 및 대형차, 기차, 배",521020
2588,JG,Aurora Mobile Ltd ADR,소프트웨어 및 IT서비스,572010
2589,IMMP,Immutep Ltd ADR,생명과학 및 메디컬 리서치,562020
2590,LAZY,Lazydays Holdings Inc,레저 상품,532050
2591,AKU,Akumin Inc,헬스케어 업체 및 서비스,561020
2592,SEEL,Seelos Therapeutics Inc,제약,562010
2593,CTIC,CTI Biopharma Corp,생명과학 및 메디컬 리서치,562020
2594,TRVN,Trevena Inc,생명과학 및 메디컬 리서치,562020
2595,TOUR,Tuniu Corp ADR,호텔 및 엔터테인먼트,533010
2596,LBPS,4D Pharma PLC ADR,생명과학 및 메디컬 리서치,562020
2597,SRRA,Sierra Oncology Inc,생명과학 및 메디컬 리서치,562020
2598,PIRS,Pieris Pharmaceuticals Inc,생명과학 및 메디컬 리서치,562020
2599,THCPU,Thunder Bridge Capital Partners IV Inc,기타 금융업,556010
2600,CPLP,Capital Product Partners LP Unit,오일 및 가스 장비 및 서비스,501030
2601,JFIN,Jiayin Group Inc ADR,소프트웨어 및 IT서비스,572010
2602,SWKH,SWK Holdings Corp,은행,551010
2603,OSTRU,Oyster Enterprises Acquisition Corp,기타 금융업,556010
2604,FRSGU,First Reserve Sustainable Growth Corp,기타 금융업,556010
